Name,Image URL,Prefecture,Areas,Types,Seasons,Ingredients,Servings,Quantities,Recipes,Detail URL,Ingredients list
小鮒の甘露煮（こぶなのかんろに）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/nagano_6_1.jpg,長野県,"['関東', '中部', '甲信越']",['魚料理'],['秋'],フナ、醤油、砂糖,フナ1kg分,"[['フナ', '1kg'], ['酒', '200～250g'], ['醤油', '180g'], ['ざらめ', '300g']]","['水を張ったバケツにフナを入れ、水を替えながらよく洗う。', 'フナの水を切り、鍋に入れ、酒・醤油を入れて素早く蓋をし、20分～30分おく。', 'ざらめを入れ、強火で煮立て、アクを丁寧にとる。', 'ここから中火～弱火にして、アルミホイルなどで落しぶたをしてゆっくり煮る。途中でかき混ぜることは絶対しない。鍋全体を静かにゆする位が良い。', '煮汁が少なくなったら鍋を傾け、スプーンなどで残った汁をすくい上げて全体にかける。これをしっかりやることで全体に照りがでて味もつく。', '煮汁がなくなったら火を止め、十分に冷めたらくずれないように1匹ずつ皿に盛りつける。保存容器に入れる場合はふたをして冷蔵庫で保存する。', '※火加減を上手に行い、焦がさないようにする。\n※汁気を足したいときには酒を入れる。\n※鍋の大きさにもよるが2kg位が煮やすい。\n※ざらめを使うと、みりんを入れなくてもきれいに仕上がる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/kobunano_kanroni_nagano.html,"['フナ', '醤油', '砂糖']"
めまき,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/yamanasi_7_1.jpg,山梨県,"['関東', '中部', '甲信越']",['魚料理'],['春'],乾燥アラメ、ワカサギなどの魚、醤油、砂糖、酒、みりん,50～60個分,"[['乾燥アラメ', '500g（2把位）'], ['ワカサギなどの魚', '小さめ150匹位'], ['水', '適量（たっぷり）'], ['醤油', '400ml'], ['砂糖', '500g'], ['酒', '300g'], ['みりん', '180g']]","['アラメをたっぷりの熱湯で10～15分程度ゆでて、冷水でよく洗い、水が切れるまで陰干しにする。', '魚の切身を芯にしてアラメで三角に巻き、爪楊枝で止める。', '2を鍋に並べ、たっぷりの水を入れてアクを取りながら、10時間以上煮る。', 'めまきが柔らかくなったら、醤油、砂糖、酒、みりん、調味料で味を付け、めまきの芯まで味がしみ込むまで時間をかけて煮る。（弱火）']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/memaki_yama_nashi.html,"['乾燥アラメ', 'ワカサギ', '魚', '醤油', '砂糖', '酒', 'みりん']"
えびみそ汁（えびみそしる）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kagawa_16_1.jpg,香川県,['四国'],['魚料理'],['秋'],シバエビ、白味噌、豆腐,4人分,"[['シバエビ', '60g'], ['白味噌', '100～110g'], ['赤味噌', '少々（好み）'], ['米のとぎ汁', '700ml'], ['ねぎ', '少々'], ['豆腐', '1/2丁（200g）']]","['米のとぎ汁をとる。最初の1回目は米をざっと洗いすてる。2回目からのとぎ汁を使う。', 'エビを塩水で洗う。エビは頭と尾を取り除いて洗い、殻つきのままボウルに入れ、これに米のとぎ汁500ml入れてミキサーにかける。', '鍋に残りの米のとぎ汁を入れ火にかけ、2を加え、木しゃもじで混ぜながら煮立ったら、白味噌を加え（好みで赤味噌を加えても良い）、20分位弱火で煮る。', '3にさいの目に切った豆腐を入れ、焦げ付かないように混ぜながらさらに10分位弱火で煮る。', '椀に盛り、ねぎを散らす。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/ebi_miso_shiru_kagawa.html,"['エビ', '味噌', '豆腐']"
じゃこ天（じゃこてん）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ehime_21_1.jpg,愛媛県,['四国'],['魚料理'],['通年'],小魚、卵、揚げ油,4人分,"[['エソの皮、小アジの身', '200g'], ['塩', '小さじ1/2'], ['小麦粉', '適量'], ['卵', '1/2個'], ['揚げ油', '適量']]","['エソの皮を包丁で細かくたたいて、よくすって、塩、小麦粉、卵を加え、堅めに混ぜる。', '1を小判形にまとめて、油で揚げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/jakoten_ehime.html,"['小魚', '卵', '揚げ油']"
鮭の焼漬け（さけのやきづけ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/niigata_7_1.jpg,新潟県,"['北陸', '中部', '甲信越']",['魚料理'],['秋'],生サケ、醤油,4人分,"[['生サケ', '4切れ（1切れ60g）'], ['【調味料A】醤油', '大さじ2'], ['【調味料A】酒', '大さじ2'], ['【調味料A】みりん', '大さじ2']]","['小鍋にAの酒とみりんを入れて煮切り、醤油を加え、冷ます。', 'サケを白焼きにする。', '焼きあがったサケを熱いうちに1に入れ、漬ける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sakeno_yakizuke_niigata.html,"['サケ', '醤油']"
焼鮎の甘露煮（やきあゆのかんろに）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kumamoto_3_1.jpg,熊本県,['九州'],['魚料理'],['秋'],アユ,12尾分,"[['アユ（冷凍アユ）', '1kg（12尾入）'], ['【調味料A】醤油', '150～200ml（甘露3:普通7の割合）'], ['【調味料A】ざらめ', '250g'], ['【調味料A】みりん', '50ml'], ['【調味料A】水', '1500～2000ml']]","['アユは表面のぬめりをきれいに洗って、炭火で鮎を焼く。', 'アユを鍋に平らに並べて調味料Aを入れる。', '初めから強火で30分ぐらい煮て、あとは弱火で4時間から5時間ほど炊く。\n（途中煮汁をかけて全体に味を浸み込ませる。）', '煮上がった後、冷えるまでしばらくそのままの状態にしておく。（熱いうちはかたちが崩れやすい）\n※必ず落とし蓋をする。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/yakiayu_no_kanroni_kumamoto.html,['アユ']
鮎ぞうすい（あゆぞうすい）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/gifu_4_1.jpg,岐阜県,"['東海', '中部']",['魚料理'],['夏'],鮎、炊いたご飯,4人分,"[['炊いたご飯', '240g'], ['鮎', '中2匹'], ['だし汁', '8カップ'], ['ねぎ', '少々'], ['柚子', '少々'], ['塩', '小さじ1・1/2'], ['醤油', '小さじ1']]","['鮎のはらわたを抜き、鮎に火が通る程度まで素焼きにする。頭と骨を取り除く。', '炊いたご飯を水で洗い、ぬめりをとる。', 'だし汁に、塩を加えて沸騰させる。', '鮎とご飯を加え、さっと煮たて、醤油を加えて火をとめる。', 'ねぎと柚子を千切りにする。また、好みに合わせ、千切りにしたねぎはお好みで5～10分程度水にさらし、さらしねぎとする。', '鮎の身をほぐし、さらしねぎと柚子の千切りを加え出来上がり。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/38_4_gifu.html,"['アユ', '米']"
小田原かまぼこ（おだわらかまぼこ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kanagawa_19_1.jpg,神奈川県,"['関東', '南関東']",['魚料理'],['通年'],魚のすり身,（分量基準の記載なし）,"[['グチ（イシモチ）', '適量'], ['調味料（塩、砂糖、みりんなど）', '適量']]","['【身落とし】新鮮な魚の肉をとる。', '【水さらし】天然の磨かれた水に魚肉をさらし、油や血合いを取り除く。', '【脱水】さらした魚肉の余分な水分を取り除く。', '【擂潰（らいかい）】石臼で塩を加えて練る。このとき、必要な調味料を加えて味付けをする。', '【筋抜き（裏ごし）】すり身の中の小骨や皮を取り除き、更に、小田原蒲鉾の特長であるきめの細かさと白さを増す。', '【成形】板の上に盛り付ける。', '【加熱】約90℃の蒸気で蒸し焼きにする。', '【冷却】製品の温度が0℃位になるまで冷却する。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/35_19_kanagawa.html,['魚']
ごまだし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/oita_28_1.jpg,大分県,['九州'],['魚料理'],['通年'],魚、ごま,4人分,"[['[ごまだし]エソ（ほぐし身）', '100g'], ['[ごまだし]いりごま', '100g（1カップ弱）'], ['[ごまだし]醤油', '適宜'], ['[ごまだしうどん]うどん', '4玉'], ['[ごまだしうどん]薬味', '小ねぎ、かまぼこなど適宜']]","['＜ごまだし 作り方＞ エソを焼いて身をほぐし、皮と小骨をていねいに除く。', '＜ごまだし 作り方＞いりごまをすり、エソを加えてさらにする。', '＜ごまだし 作り方＞醤油を入れてする。', '＜ごまだしうどん 作り方＞ うどんをゆで、水を切る。', '＜ごまだしうどん 作り方＞ どんぶりにうどん、かまぼことごまだしを入れて熱湯をかけ、薬味をのせる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/gomadashi_oita.html,"['魚', 'ごま']"
ビワマス刺身（びわますさしみ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/shiga_29_1.jpg,滋賀県,"['近畿', '関西']",['魚料理'],"['春', '夏']",ビワマス,4人分,"[['ビワマス', '1尾'], ['大根', '100g'], ['青しそ', '8枚'], ['わさび', '少々'], ['醤油', '少々']]","['ビワマスを三枚におろして、皮をはぐ。', '腹骨は斜めにそぎおとし、中骨、小骨はぬいておく。', 'マスの身を洗って、水気をフキンでぬぐってから、刺身に切る。', '大根のケンと青しそを使って、刺身を盛り付ける。', 'わさび醤油をそえる。好みで辛子酢味噌でも良い。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/biwamasu_sasimi_shiga.html,['ビワマス']
あごちくわ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tottori_14_1.jpg,鳥取県,['中国'],['魚料理'],['夏'],トビウオ,作り方の記載なし,[],['作り方の記載なし'],https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/ago_chikuwa_tottori.html,['トビウオ']
うなぎの帆引き煮（うなぎのほびきに）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ibaraki_19_1.jpg,茨城県,"['関東', '北関東']",['魚料理'],"['夏', '秋']",うなぎ,4人分,"[['うなぎ', '480g（小4匹白焼きのもの）'], ['醤油', '80ml'], ['砂糖', '80g'], ['酒', '300ml']]","['鍋に分量の酒を入れて、少し煮立ってきたところにうなぎを入れ、ひと煮立ちさせたら砂糖、醤油を入れ、ふっくら煮上げる。', '汁が半分ほどになったらうなぎを取り出し、残った煮汁を煮つめて取り出したうなぎにかける。', 'ごはんにのせてうな丼、またはうなぎを皿に盛って煮つめた汁をかけても良い。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/unaginohobikini_ibaraki.html,['ウナギ']
ごさい漬け（ごさいづけ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ibaraki_18_3.jpg,茨城県,"['関東', '北関東']",['魚料理'],['冬'],サンマ、大根,10Lの樽1つ分,"[['サンマ', '20尾'], ['塩', '50g'], ['追加塩', '30～40g'], ['大根', '10本'], ['人参', '2本'], ['ゆずの皮', '3個分'], ['唐辛子', '5本']]","['サンマの頭と内臓を取り、血合いを流水中でしっかり洗う。', 'サンマは切らずにそのまま、まんべんなく塩をして、2～3週間漬ける。 （ぶつ切りにしてから漬ける方法もあるが、丸のまま塩漬けにした方が仕上がりの形がきれいになる。気温が高い場合、または室内で漬け込む場合は、冷蔵庫で保存し、発酵を待つ）', '適度に漬かったら、水を何度も取り換えながらよく洗った後、5つ位にぶつ切りし、追加塩をまんべんなくふる。', '大根は乱切り、人参は厚めの短冊、唐辛子は輪切り、ゆずの皮は線切りに切る。', '(ア)大根と人参、(イ)魚 、(ウ)ゆずの皮と唐辛子 の順に交互に重ねて樽に入れ、重石をのせて漬ける。約2週間漬けると出来上がる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/gosaizuke_ibaraki.html,"['サンマ', '大根']"
さんが焼き（さんがやき）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/chiba_6_1.jpg,千葉県,"['関東', '南関東']",['魚料理'],['通年'],アジもしくはサバ,5人分,"[['サバ', '1尾'], ['味噌', '大さじ2'], ['しょうが', '20g'], ['たまねぎ', '1/2個'], ['ピーマン', '1個'], ['しその葉', '5枚'], ['アワビの殻', '5個']]","['サバを3枚におろして皮をむき、包丁で細かくたたき、さらに味噌を加えてたたく。', 'しょうがは千切り、たまねぎ、ピーマンはみじん切りにし1といっしょに混ぜる。', 'アワビの殻を用意し、できあがった2を殻の中にすり切り一杯つめる。しその葉で蓋をして火にかけて魚肉の身がぷくっとふくれるまで焼く。アワビの殻がないときは皿を用いても良い。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sanga_yaki_chiba.html,"['アジ', 'サバ']"
真子の煮つけ（まこのにつけ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ishikawa_10_1.jpg,石川県,"['北陸', '中部']",['魚料理'],['冬'],真子（タラの子）,4人分,"[['真子', '450g'], ['だし汁', '250cc'], ['酒', '大さじ3'], ['醤油', '大さじ3'], ['砂糖', '大さじ3'], ['みりん', '大さじ3']]","['真子はきれいに水洗いし、二腹くっついたところを切り離す。', '鍋にだし汁と調味料を入れて煮立たせる。', '真子をそっと入れて、アルミホイルで落としぶたをして中火から弱火で25分ほど煮る。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/makononitsuke_ishikawa.html,['真子（タラの子）']
さばずし,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/okayama_2_1.jpg,岡山県,['中国'],['魚料理'],['秋'],さば,10本分,"[['【塩さば酢じめ】塩さば(中)', '5尾'], ['【塩さば酢じめ】塩(生さばの場合)…', '180g(塩さばの場合:0g)'], ['【塩さば酢じめ】酢(気温の高い時季は多めに)', '1升'], ['【塩さば酢じめ】砂糖', '500g'], ['【白飯】米', '9合'], ['【白飯】もち米', '1合'], ['【白飯】だし昆布(スイッチを入れる時に入れる)', '5cm角'], ['【せ酢合わ】砂糖', '400g(350g～400g)'], ['【合わせ酢】酢', '200cc'], ['【合わせ酢】塩', '40g'], ['しょうが', '12g(さば4枚分)'], ['ゆずの皮', '14g(さば4枚分)'], ['すし飯', 'しめさば1枚に400g'], ['【押しずし器用合わせ酢】酢', '190cc'], ['【押しずし器用合わせ酢】砂糖', '9g(大さじ1)'], ['※すし飯の分量は、しめさば1枚に400gが目安', ''], ['【準備品】押しすし器', ''], ['【準備品】竹の皮', '']]","['塩さばは洗って3枚におろし、皮をひき、小骨を丁寧に取り除き酢で一昼夜締める。', 'ご飯を炊く。\nもち米を1割入れると粘りとつやが出る。\nだし昆布は炊飯器のスイッチを入れる直前に入れる(早く入れると、だし昆布の下のご飯に昆布の色がつく)。', '砂糖、酢、塩を合わせ火にかけ、合わせ酢を作る。', 'ご飯が炊きあがったら、10～15分後(ご飯の湯気が上がっている状態の時)にご飯を寿司ばちに取り、3の合わせ酢を入れ酢飯を作る。', '4が冷めている間に、押しずし器浸し用の合わせ酢を作り、押しずし器全体を浸しておく(ラップが容器にくっつかないようにするため)。', '竹の皮を押しずし器浸し用の合わせ酢で抜いておく。', 'しょうがのみじん切りとゆずの皮の千切りを作っておく。', '4のすし飯が冷えたら10等分に分けておく(さばが大なら9枚)。', '1の酢締めしたさばを漬け酢から出し、水分を十分に拭いておく。', '台の上に大きめのラップをしき、容器の下のフタを置き、5の容器を置いた後、容器の中に大きめのラップをしき、すみずみまでシワが無いようにきちんと平らに広げておく。', '10の中に、しめさばの皮の側を下にし、さばの中央に7のしょうが・ゆずの皮どちらかを背骨に沿って一列に並べ、その上に8の等分にした酢飯を容器にまんべんなくきれいに入れ、上ぶたをし、型くずれしないよう酢飯をしっかり押さえしめる。', '11のラップをたたみ、押し抜き、ふたを取り、ラップの向こう側・手前側をそれぞれきちんと包み合わせ、続いて左右もそれぞれきちんと包む。', '12を6の竹の皮にのせ、再び向こう側・手前側をきちんと整え、左右も整え輪ゴムで留めておく。', '一日寝かせて置く。', '適当に切り、器に盛りつける。\n【注意】切る場合はラップをつけたまま、さばを上にして切る。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/41_2_okayama.html,['サバ']
いさざ豆（いさざまめ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/shiga_14_1.jpg,滋賀県,"['近畿', '関西']",['魚料理'],"['春', '秋', '冬']",イサザ、大豆、醤油など,1鍋分,"[['イサザ', '200g'], ['大豆', '200g（ゆで大豆500g）'], ['砂糖', '140g（中ざらめ糖）'], ['醤油', '80ml'], ['酒', '140ml'], ['みりん', '30ml']]","['大豆は一晩水につけてから、柔らかくなるまでゆでる。', '鍋に、イサザ、砂糖、醤油、酒を入れて煮る。', 'イサザがほぼ煮えたら、ゆで大豆を加えて煮る。沸騰したら中火から弱火にして、30分間煮る。', '煮汁が少なくなったら、みりんを加えて照りを出し全体に煮汁をまわす。', '火から下ろして、あら熱を取ってから、鍋返しをする。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/isaza_mame_shiga.html,"['イサザ', '大豆', '醤油']"
ねぶとの唐揚げ（ねぶとのからあげ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hiroshima_15_1.jpg,広島県,['中国'],['魚料理'],['夏'],ねぶと、片栗粉、油、塩,4人分,"[['ねぶと（テンジクダイ）', '160g'], ['塩', '少々'], ['小麦粉', '適量'], ['片栗粉', '適量'], ['揚げ油', '適宜']]","['ねぶとは、頭を取り塩水で洗う。', '1に小麦粉と片栗粉を同量合わせて軽くまぶす。', '2を中温の油で揚げる。', '3が熱いうちに塩をふる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/42_15_hiroshima.html,"['ねぶと', '片栗粉', '油', '塩']"
むつごろうの蒲焼（むつごろうのかばやき）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/saga_10_1.jpg,佐賀県,['九州'],['魚料理'],['夏'],ムツゴロウ,4人分,"[['ムツゴロウの素焼き', '8匹'], ['砂糖', '大さじ1'], ['醤油', '大さじ1'], ['酒', '小さじ1']]","['ムツゴロウの素焼きは、調味料を煮立てていれ、煮汁がなくなるまでじっくりと煮る', '器に盛りつける']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/45_10_saga.html,['ムツゴロウ']
なまこの酢の物（なまこのすのもの）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ishikawa_30_1.jpg,石川県,"['北陸', '中部']",['魚料理'],['冬'],なまこ、大根,4人分,"[['なまこ', '100g'], ['大根', '150g'], ['[A] 砂糖', '小さじ1弱'], ['[A] 酢', '大さじ1弱'], ['[A] 味噌', '小さじ1弱'], ['[A] 長ねぎ', '5cm']]","['なまこは真ん中から（腹身から）切って二等分して内臓をとり、口（硬い部分）を切りとる。水できれいに砂を洗い流す。薄く切ってざるに上げて水気をきる。', '大根をすりおろし、しっかり水気を切る。', '1のなまこと2の大根を混ぜ合わせておく。', 'Aの調味料を合わせ、3と長ねぎのみじん切りを和える。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/namakonosunomono_ishikawa.html,"['なまこ', '大根']"
鮫のすくめ（さめのすくめ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aomori_28_1.jpg,青森県,"['東北', '北東北']",['魚料理'],"['夏', '秋', '冬']",サメ、大根またはキャベツ、ねぎ、酢、味噌,10人分,"[['サメ', '300g'], ['大根', '1本程度'], ['ねぎ', '少々'], ['【調味料A】酢', '大さじ3'], ['【調味料A】味噌', '大さじ2'], ['【調味料A】砂糖', '小さじ2'], ['【調味料A】塩', '小さじ1']]","['サメをゆで、ざるにあげる。', '熱いうちにほぐして、保存容器に入れて、ぎっしりと敷き詰めて、一晩おく。', 'あらかじめ調味料Aを合わせておく。', '大根をおろし金ですりおろし、軽くしぼったら3の調味料Aと合わせる。', '2を一口大に切り、おろし大根と身がくずれないように混ぜ合わせる。', '器に盛ってから、小口切りにしたねぎをのせる。（混ぜても良い）', '※サメをゆでて、酢を使っているので2、3日は保存できる。正月中は、なくなるまで毎日食べたものである。大根のかわりにキャベツを使うこともある。', '※昭和40年代当時の調理法：皮付きのサメを使う場合、サメの頭の部分をそのままさっとゆでて、皮についている砂をとる。お湯を取り替えて、もう一度しっかりゆでる。ざるにあげて、温かいうちに身だけをとる。以下は同じ。身は焼き物、揚げ物などに使用していた。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sameno_sukume_aomori.html,"['サメ', '大根', 'キャベツ', 'ねぎ', '酢', '味噌']"
くつぞこの煮つけ（くつぞこのにつけ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukuoka_24_1.jpg,福岡県,['九州'],['魚料理'],"['春', '夏']",シタビラメ（くつぞこ）,2人分,"[['くつぞこ（シタビラメ）', '2尾'], ['醤油', '70ml'], ['ししとう', '6本'], ['【調味料A】砂糖', '20g'], ['【調味料A】酒', '70ml'], ['【調味料A】みりん', '20g'], ['【調味料A】水', '150ml'], ['【調味料A】しょうがしぼり汁', '15g'], ['【調味料A】青山椒', '5g'], ['鉢しょうが', ''], ['木の芽', '']]","['シタビラメは包丁でうろこをとり、エラと内臓をとって水洗いして酢水につけてぬめりをのぞく。', '鍋に調味料Aを入れ強火にかけ、沸騰したらシタビラメ、しょうが、青山椒を入れる。落し蓋をし、鍋蓋をして中火よりやや強火で5分間位煮る。', '鍋を傾けて煮汁をすくい、魚の上から4、5回かける。\n最後に種をとったししとうを入れて火を止める。ふきの青煮でもよい。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/kutuzoko_no_nituke_fukuoka.html,['シタビラメ（くつぞこ）']
いかと里いもの煮もの（いかとさといものにもの）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/toyama_19_1.jpg,富山県,"['北陸', '中部']",['魚料理'],['冬'],イカ、サトイモ,4人分,"[['スルメイカ', '2杯'], ['サトイモ', '15個'], ['【煮汁】だし汁', '250mL'], ['【煮汁】砂糖', '大さじ3'], ['【煮汁】酒', '大さじ2'], ['【煮汁】醤油', '大さじ3'], ['【煮汁】しょうが', '少々']]","['スルメイカは内臓をとり輪切りにする。', 'サトイモの皮を剥き、塩でもみ、熱湯でさっと茹でて、ヌメリをとる。', '煮汁を煮立ててイカとサトイモを入れる。', '煮立ったアクをすくい、弱火で30分間揺らしながら煮汁が少なくなるまで味をしみ込ませる。\n※強火で煮ると、煮くずれしやすく、味の含みも悪いので煮立てないようにします。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/37_19_toyama.html,"['イカ', '里芋']"
鮒味噌（ふなみそ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/gifu_9_1.jpg,岐阜県,"['東海', '中部']",['魚料理'],['冬'],鮒、大豆、豆味噌、ざらめ,4人分,"[['鮒（中型サイズ）', '1尾'], ['大豆', '50g'], ['豆味噌', '100g'], ['ざらめ', '100g'], ['酒', '20g']]","['鮒は、うろこ、はらわたを取ってよく洗い、素焼きする。', '大豆は水で戻し1を入れ、鮒にかぶるくらいの水を入れ時間をかけて煮、あくが出ればあくをとる。', '豆味噌、酒、ざらめを入れ、弱火で煮る。味噌が焦げないように鍋を動かしながら味噌がとろとろになるまで煮込む。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/38_9_gifu.html,"['フナ', '大豆', '味噌', 'ざらめ']"
くじらの竜田揚げ（くじらのたつたあげ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/yamaguchi_27_1.jpg,山口県,['中国'],['魚料理'],['通年'],クジラ肉,4人分,"[['くじら赤身肉', '250g'], ['【A】醤油', '大さじ2'], ['【A】みりん', '大さじ1'], ['【A】砂糖', '小さじ1/2'], ['【A】しょうがの絞り汁', '大さじ1/2'], ['片栗粉', '適量'], ['揚げ油', '適量']]","['くじら肉は5mm程度の厚さに切り、【A】と混ぜ合わせて、冷蔵庫で30分を目安に味を漬け込む。', '1の汁気をクッキングシートなどで拭き取り、片栗粉を薄くまぶす', '時間をあけずに170℃の油で、3分を目安にカラッと揚げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/43_27_yamaguchi.html,['鯨肉']
ぶりしゃぶ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/toyama_18_1.jpg,富山県,"['北陸', '中部']",['魚料理'],['冬'],ブリ,3人分,"[['ブリ（生食用）', '300g'], ['にんじん', '1/2本'], ['ポン酢', '60mL'], ['水菜', '1/2パック'], ['みょうが', '2パック'], ['水', '1000mL'], ['えのきたけ', '1パック'], ['昆布', '10g'], ['白ねぎ', '1本']]","['ブリを水洗いし、3枚におろす。背身と腹身に分ける。', '腹身の皮を引き3mm幅に削ぎ切りにする。', 'にんじん、みょうがを5cm幅の千切りにする。えのきたけの石づきを切り落としてほぐし5cm幅で切る。水菜を水洗いして5cm幅で切る。', '鍋に水、昆布を入れ火にかける。2と3を盛り付ける。', '煮たって来たらブリ、野菜をしゃぶしゃぶして好みの薬味とポン酢を付けて食べる。\n※だし代わりに、日本酒のアルコールを抜いて使う方法や、ペットボトルの日本茶を用いる方法等もあります。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/37_18_toyama.html,['ブリ']
こはだの粟づけ（こはだのあわづけ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tokyo_21_1.jpg,東京都,"['関東', '南関東']",['魚料理'],['冬'],コハダ,4人分,"[['こはだ', '10匹程度'], ['粟', '適量'], ['唐辛子', '適量'], ['塩', '適量'], ['酢', '適量']]","['こはだは3枚におろし、食べやすい大きさに切る。', '1に粟と唐辛子を混ぜ合わせ、甘酢で漬ける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/34_21_tokyo.html,['コハダ']
おひら,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukushima_17_1.jpg,福島県,"['東北', '南東北']",['魚料理'],['冬'],豆腐、ハヤ、まいたけ、昆布、ごぼう,4人分,"[['豆腐を水切りして揚げたもの（揚げ豆腐）', '4枚'], ['ハヤの焼き干し', '4匹'], ['まいたけ（秋以外は塩漬けしたもの）', '4本'], ['山芋', '1本'], ['昆布', '1枚'], ['ごぼう', '1本'], ['酒・醤油', '各大さじ4～5杯']]","['【下ごしらえ】昆布はもどしてから4つに結び切り分ける。', '【下ごしらえ】山芋はひげ根を火あぶりして取り除き、斜めの大切りにする。', '【下ごしらえ】ごぼうは皮をむき3cm程度のななめ切りにする。', '【下ごしらえ】まいたけは4つに小分けする。', '【下ごしらえ】揚げ豆腐はさっと湯通しする。', '大なべに材料の5，6倍の水を入れて（昆布のもどし汁も含む）焼き干しを入れて中火でコトコトと30分程度煮てから焼き干しを静かに取り出す。', '6の中に昆布、ごぼう、まいたけを入れて八分どおりやわらかくなったら揚げ豆腐、山芋を入れ、山芋が八分どおりやわらかくなったら焼き干しを入れて酒、醤油を入れて煮含める。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/30_17_fukushima.html,"['豆腐', 'ハヤ', 'マイタケ', '昆布', 'ゴボウ']"
